"","TASI.SR.Open","TASI.SR.High","TASI.SR.Low","TASI.SR.Close","TASI.SR.Volume","TASI.SR.Adjusted"
"808",6486.830078125,6486.830078125,6486.830078125,6486.830078125,0,6486.830078125
"809",6333.91015625,6352.89013671875,6279.1298828125,6298.85009765625,121258700,6298.85009765625
"810",6298.85009765625,6298.85009765625,6202.4599609375,6277.02978515625,135481300,6277.02978515625
"811",6277.02978515625,6364.83984375,6257.080078125,6263.7900390625,149045900,6263.7900390625
"812",6263.7900390625,6263.7900390625,6263.7900390625,6263.7900390625,0,6263.7900390625
"813",5950.64013671875,5982.2099609375,5835.7001953125,5941.6298828125,193744900,5941.6298828125
"814",5941.6298828125,5995.3701171875,5441.93994140625,5538.72021484375,213530600,5538.72021484375
"815",5538.72021484375,5538.72021484375,5231.509765625,5323.27001953125,242949000,5323.27001953125
"816",5323.27001953125,5323.27001953125,5323.27001953125,5323.27001953125,0,5323.27001953125
"817",5762.5,5952.990234375,5678.22998046875,5950.740234375,210974100,5950.740234375
"818",5950.740234375,6157.919921875,5897.0498046875,6073.7900390625,308367700,6073.7900390625
"819",6073.7900390625,6157.97021484375,6073.669921875,6108.669921875,242729300,6108.669921875
"820",6108.669921875,6108.669921875,6108.669921875,6108.669921875,0,6108.669921875
"821",6309.6298828125,6309.6298828125,6185.89013671875,6230.7001953125,307629600,6230.7001953125
"822",6230.7001953125,6230.7001953125,5960.64990234375,6011.85009765625,245940700,6011.85009765625
"823",6011.85009765625,6120.669921875,6011.85009765625,6069.93994140625,210873400,6069.93994140625
"824",6069.93994140625,6069.93994140625,6069.93994140625,6069.93994140625,0,6069.93994140625
"825",6343.7900390625,6374.68994140625,6317.93994140625,6357.3701171875,219534200,6357.3701171875
"826",6357.3701171875,6407.3798828125,6340.93994140625,6344.68994140625,195530300,6344.68994140625
"827",6344.68994140625,6366.89990234375,6300.919921875,6362.419921875,134710800,6362.419921875
"828",6362.419921875,6362.419921875,6362.419921875,6362.419921875,0,6362.419921875
"829",6519.759765625,6539.81982421875,6487.169921875,6508.27978515625,220280600,6508.27978515625
"830",6508.27978515625,6530.81005859375,6503.97998046875,6519.1298828125,185239000,6519.1298828125
"831",6519.1298828125,6564.7998046875,6508.3701171875,6562.85009765625,190313900,6562.85009765625
"832",6562.85009765625,6562.85009765625,6562.85009765625,6562.85009765625,0,6562.85009765625
"833",6616.56982421875,6619.75,6568.7900390625,6605.919921875,232007700,6605.919921875
"834",6605.919921875,6627.91015625,6536.02001953125,6548.419921875,219554600,6548.419921875
"835",6548.419921875,6579.4599609375,6532.18994140625,6574.6298828125,171613200,6574.6298828125
"836",6574.6298828125,6574.6298828125,6574.6298828125,6574.6298828125,0,6574.6298828125
"837",6606.68994140625,6629.41015625,6587.60009765625,6611.72998046875,206215100,6611.72998046875
"838",6611.72998046875,6617.14013671875,6583.240234375,6590.64990234375,212303700,6590.64990234375
"839",6590.64990234375,6605.41015625,6539.47021484375,6604.16015625,244729100,6604.16015625
"840",6604.16015625,6604.16015625,6604.16015625,6604.16015625,0,6604.16015625
"841",6531.8701171875,6564.7001953125,6505.7998046875,6533.33984375,196412700,6533.33984375
"842",6533.33984375,6592.990234375,6478.1298828125,6525.06982421875,228785800,6525.06982421875
"843",6525.06982421875,6578.5,6494.080078125,6574.66015625,201312600,6574.66015625
"844",6574.66015625,6574.66015625,6574.66015625,6574.66015625,0,6574.66015625
"845",6614.169921875,6686.47998046875,6614.169921875,6684.7001953125,223057000,6684.7001953125
"846",6684.7001953125,6700.72021484375,6668.2001953125,6686.2998046875,224712900,6686.2998046875
"847",6686.2998046875,6736.6201171875,6686.02001953125,6724.259765625,226149000,6724.259765625
"848",6724.259765625,6724.259765625,6724.259765625,6724.259765625,0,6724.259765625
"849",6683.81005859375,6723.830078125,6678.77001953125,6719.52978515625,222936800,6719.52978515625
"850",6719.52978515625,6720.0400390625,6682.43017578125,6694.14013671875,210750100,6694.14013671875
"851",6694.14013671875,6695.66015625,6668.33984375,6682.60986328125,206293900,6682.60986328125
"852",6682.60986328125,6682.60986328125,6682.60986328125,6682.60986328125,0,6682.60986328125
"853",6623.5498046875,6690.81005859375,6623.5498046875,6673.259765625,259577000,6673.259765625
"854",6673.259765625,6716.740234375,6672.9501953125,6712.97021484375,278066400,6712.97021484375
"855",6712.97021484375,6735.1298828125,6702.93994140625,6722.3798828125,315504600,6722.3798828125
"856",6722.3798828125,6722.3798828125,6722.3798828125,6722.3798828125,0,6722.3798828125
"857",6690.68017578125,6693.2099609375,6621.6201171875,6634.02978515625,255623300,6634.02978515625
"858",6634.02978515625,6665.33984375,6615.169921875,6651.3701171875,222108900,6651.3701171875
"859",6651.3701171875,6690.830078125,6651.31005859375,6686.16015625,245532500,6686.16015625
"860",6686.16015625,6686.16015625,6686.16015625,6686.16015625,0,6686.16015625
"861",6750.75,6750.75,6684.4501953125,6702.759765625,242590100,6702.759765625
"862",6702.759765625,6728.5400390625,6698.14990234375,6710.7099609375,245987000,6710.7099609375
"863",6710.7099609375,6729,6676.97998046875,6723.64013671875,214761200,6723.64013671875
"864",6723.64013671875,6723.64013671875,6723.64013671875,6723.64013671875,0,6723.64013671875
"865",6754.81982421875,6766.35009765625,6716,6732.9599609375,237597600,6732.9599609375
"866",6732.9599609375,6754.22998046875,6724.6298828125,6735.97998046875,216555000,6735.97998046875
"867",6735.97998046875,6767.2998046875,6734.9599609375,6741.830078125,237110900,6741.830078125
"868",6741.830078125,6741.830078125,6741.830078125,6741.830078125,0,6741.830078125
"869",6626.93994140625,6662.06982421875,6617.2099609375,6657.6298828125,218812900,6657.6298828125
"870",6657.6298828125,6670.490234375,6600.2998046875,6614.1298828125,227631900,6614.1298828125
"871",6614.1298828125,6614.1298828125,6527.97021484375,6540.64990234375,187517500,6540.64990234375
"872",6540.64990234375,6540.64990234375,6540.64990234375,6540.64990234375,0,6540.64990234375
"873",6549.419921875,6597.97998046875,6549.419921875,6584.580078125,152678200,6584.580078125
"874",6584.580078125,6626.43994140625,6556.8798828125,6568.509765625,185529400,6568.509765625
"875",6568.509765625,6600.93994140625,6540.6298828125,6546.06005859375,153441000,6546.06005859375
"876",6546.06005859375,6546.06005859375,6546.06005859375,6546.06005859375,0,6546.06005859375
"877",6442.7001953125,6442.7001953125,6360.66015625,6377.7099609375,133662900,6377.7099609375
"878",6377.7099609375,6479.56982421875,6377.7099609375,6462.41015625,142724000,6462.41015625
"879",6462.41015625,6499.4599609375,6440.2001953125,6449.490234375,119794300,6449.490234375
"880",6449.490234375,6449.490234375,6449.490234375,6449.490234375,0,6449.490234375
"881",6511.93994140625,6524.330078125,6503.43017578125,6507.2099609375,105117000,6507.2099609375
"882",6507.2099609375,6552.89990234375,6506.89990234375,6531.169921875,99677000,6531.169921875
"883",6531.169921875,6580.4501953125,6530.66015625,6576,109488800,6576
"884",6576,6576,6576,6576,0,6576
"885",6660.169921875,6660.169921875,6617.3701171875,6625.8701171875,107698700,6625.8701171875
"886",6625.8701171875,6642.10009765625,6617.97021484375,6626.9501953125,86232400,6626.9501953125
"887",6626.9501953125,6630.08984375,6600.10986328125,6612.4599609375,90869700,6612.4599609375
"888",6612.4599609375,6612.4599609375,6612.4599609375,6612.4599609375,0,6612.4599609375
"889",6581.3798828125,6612.2099609375,6566.10009765625,6567.14013671875,109996400,6567.14013671875
"890",6567.14013671875,6567.14013671875,6464.7001953125,6490.22998046875,106746900,6490.22998046875
"891",6490.22998046875,6527.97998046875,6490.22998046875,6508.7998046875,86032300,6508.7998046875
"892",6508.7998046875,6508.7998046875,6508.7998046875,6508.7998046875,0,6508.7998046875
"893",6459.22998046875,6459.22998046875,6398.64013671875,6423.2900390625,86329400,6423.2900390625
"894",6423.2900390625,6442.72998046875,6406.330078125,6440.64990234375,73324900,6440.64990234375
"895",6440.64990234375,6501.5,6440.64990234375,6489.5,115005400,6489.5
"896",6489.5,6489.5,6489.5,6489.5,0,6489.5
"897",6525.33984375,6525.33984375,6466.9599609375,6472.02978515625,114807200,6472.02978515625
"898",6472.02978515625,6482.7001953125,6451.669921875,6476.58984375,111185300,6476.58984375
"899",6476.58984375,6477.02978515625,6437.4599609375,6445.169921875,103749800,6445.169921875
"900",6445.169921875,6445.169921875,6445.169921875,6445.169921875,0,6445.169921875
"901",6392.1298828125,6471.81982421875,6392.1298828125,6471.81982421875,96480900,6471.81982421875
"902",6471.81982421875,6471.81982421875,6422.6298828125,6443.16015625,70535300,6443.16015625
"903",6443.16015625,6443.16015625,6375.52978515625,6423.8701171875,68470400,6423.8701171875
"904",6423.8701171875,6423.8701171875,6423.8701171875,6423.8701171875,0,6423.8701171875
"905",6078.0498046875,6118.759765625,6013.58984375,6057.7900390625,101419400,6057.7900390625
"906",6057.7900390625,6057.7900390625,5795.43994140625,6008.669921875,166775700,6008.669921875
"907",6008.669921875,6123.7099609375,6008.669921875,6039.31982421875,120147400,6039.31982421875
"908",6039.31982421875,6039.31982421875,6039.31982421875,6039.31982421875,0,6039.31982421875
"909",6115.18994140625,6160.2099609375,6115.18994140625,6136.10009765625,109582700,6136.10009765625
"910",6136.10009765625,6150.66015625,6047.0498046875,6053.72021484375,111087200,6053.72021484375
"911",6053.72021484375,6088.25,6042.759765625,6088.25,73155600,6088.25
"912",6088.25,6088.25,6088.25,6088.25,0,6088.25
"913",5916.31005859375,5946.81982421875,5874.490234375,5916.31005859375,106156500,5916.31005859375
"914",5916.31005859375,5944.2900390625,5909.56005859375,5920.72998046875,90623900,5920.72998046875
"915",5920.72998046875,5986.97021484375,5919.81982421875,5979.2998046875,92469200,5979.2998046875
"916",5979.2998046875,5979.2998046875,5979.2998046875,5979.2998046875,0,5979.2998046875
"917",5979.2998046875,5979.2998046875,5979.2998046875,5979.2998046875,0,5979.2998046875
"918",6153.35986328125,6153.35986328125,6080.7099609375,6090.5400390625,119528600,6090.5400390625
"919",6090.5400390625,6102.3798828125,6058.72021484375,6061.52978515625,104579300,6061.52978515625
"920",6061.52978515625,6124.419921875,6061.52978515625,6124.39990234375,112511700,6124.39990234375
"921",6124.39990234375,6124.39990234375,6124.39990234375,6124.39990234375,0,6124.39990234375
"922",6140.7900390625,6140.7900390625,6034.0400390625,6037.25,148674300,6037.25
"923",6037.25,6089.1298828125,6037.25,6068.919921875,131728000,6068.919921875
"924",6068.919921875,6089.7998046875,6063.64990234375,6071.52001953125,127594400,6071.52001953125
"925",6071.52001953125,6071.52001953125,6071.52001953125,6071.52001953125,0,6071.52001953125
"926",6144.35009765625,6145.330078125,6106.89990234375,6118.33984375,121348800,6118.33984375
"927",6118.33984375,6151.89990234375,6114.97021484375,6144.27001953125,134004300,6144.27001953125
"928",6144.27001953125,6146.10986328125,6118.66015625,6142.259765625,137773800,6142.259765625
"929",6142.259765625,6142.259765625,6142.259765625,6142.259765625,0,6142.259765625
"930",6083.3701171875,6108.81982421875,6046.60986328125,6103.77978515625,160048900,6103.77978515625
"931",6103.77978515625,6146.31982421875,6103.77978515625,6128.47021484375,179024800,6128.47021484375
"932",6128.47021484375,6134.14990234375,6103.72998046875,6112.3701171875,141652000,6112.3701171875
"933",6112.3701171875,6112.3701171875,6112.3701171875,6112.3701171875,0,6112.3701171875
"934",6112.41015625,6112.41015625,6020.64990234375,6024.39013671875,195170800,6024.39013671875
"935",6024.39013671875,6024.39013671875,5945.759765625,5965.1298828125,158890100,5965.1298828125
"936",5965.1298828125,6010.47998046875,5965.1298828125,6002.08984375,147452700,6002.08984375
"937",6002.08984375,6002.08984375,6002.08984375,6002.08984375,0,6002.08984375
"938",6099.77001953125,6136.97021484375,6099.6298828125,6136.97021484375,177777400,6136.97021484375
"939",6136.97021484375,6152.830078125,6106.2001953125,6118.6201171875,171496000,6118.6201171875
"940",6118.6201171875,6118.740234375,6078.47998046875,6105.0400390625,162288800,6105.0400390625
"941",6105.0400390625,6105.0400390625,6105.0400390625,6105.0400390625,0,6105.0400390625
"942",6135.1201171875,6156.27001953125,6124.97998046875,6131.7998046875,139762800,6131.7998046875
"943",6131.7998046875,6150.669921875,6100.06982421875,6150.64013671875,172325600,6150.64013671875
"944",6150.64013671875,6150.64013671875,6094.330078125,6106.740234375,193878200,6106.740234375
"945",6106.740234375,6106.740234375,6106.740234375,6106.740234375,0,6106.740234375
"946",6136.39990234375,6155.25,6120.169921875,6132.25,177271100,6132.25
"947",6132.25,6163.56982421875,6125.41015625,6155.18017578125,198490800,6155.18017578125
"948",6155.18017578125,6155.18017578125,6119.64990234375,6147.5400390625,145009900,6147.5400390625
"949",6147.5400390625,6147.5400390625,6147.5400390625,6147.5400390625,0,6147.5400390625
"950",6229.64013671875,6231.43017578125,6202.64013671875,6224.2998046875,186296100,6224.2998046875
"951",6224.2998046875,6224.2998046875,6149.27001953125,6155.10009765625,160214700,6155.10009765625
"952",6155.10009765625,6215.7998046875,6150.47998046875,6215.669921875,144302500,6215.669921875
"953",6215.669921875,6215.669921875,6215.669921875,6215.669921875,0,6215.669921875
"954",6215.669921875,6215.669921875,6215.669921875,6215.669921875,0,6215.669921875
"955",6257.27001953125,6266.33984375,6235.830078125,6238.02001953125,198586100,6238.02001953125
"956",6238.02001953125,6251,6217.919921875,6227.7900390625,157966400,6227.7900390625
"957",6227.7900390625,6230.56005859375,6207.56982421875,6219.9501953125,194970800,6219.9501953125
"958",6219.9501953125,6219.9501953125,6219.9501953125,6219.9501953125,0,6219.9501953125
"959",6207.02001953125,6208.22998046875,6152.41015625,6153.56982421875,211416200,6153.56982421875
"960",6153.56982421875,6169.64990234375,6091.72021484375,6103.080078125,261570900,6103.080078125
"961",6103.080078125,6104.2001953125,6067.4599609375,6086.10009765625,176238200,6086.10009765625
"962",6086.10009765625,6086.10009765625,6086.10009765625,6086.10009765625,0,6086.10009765625
"963",6047.91015625,6123.22998046875,6046.89013671875,6118.64013671875,221273200,6118.64013671875
"964",6118.64013671875,6130.77001953125,6092.68994140625,6111.85986328125,210856500,6111.85986328125
"965",6111.85986328125,6115.77978515625,6086.43017578125,6104.56005859375,187958800,6104.56005859375
"966",6104.56005859375,6104.56005859375,6104.56005859375,6104.56005859375,0,6104.56005859375
"967",6169.22998046875,6229.77001953125,6169.0400390625,6228.16015625,197404900,6228.16015625
"968",6228.16015625,6228.16015625,6194.490234375,6216.89990234375,168041500,6216.89990234375
"969",6216.89990234375,6251.97998046875,6213.8798828125,6251.919921875,203051700,6251.919921875
"970",6251.919921875,6251.919921875,6251.919921875,6251.919921875,0,6251.919921875
"971",6288.10986328125,6289.89013671875,6249.81005859375,6273.27001953125,207727100,6273.27001953125
"972",6273.27001953125,6292.35986328125,6176.08984375,6191.509765625,338334400,6191.509765625
"973",6191.509765625,6256.89990234375,6190.39013671875,6238.8701171875,232255800,6238.8701171875
"974",6238.8701171875,6238.8701171875,6238.8701171875,6238.8701171875,0,6238.8701171875
"975",6267.669921875,6278.5,6251.93994140625,6275.919921875,262880100,6275.919921875
"976",6275.919921875,6288.419921875,6260.85009765625,6288.27978515625,205943300,6288.27978515625
"977",6288.27978515625,6335.89013671875,6288.27978515625,6330.009765625,194556900,6330.009765625
"978",6330.009765625,6330.009765625,6330.009765625,6330.009765625,0,6330.009765625
"979",6382.330078125,6415.18994140625,6371.009765625,6414.47021484375,234052700,6414.47021484375
"980",6414.47021484375,6426.830078125,6390.83984375,6400.10009765625,203876600,6400.10009765625
"981",6400.10009765625,6418.77001953125,6381.97021484375,6418.1298828125,182276100,6418.1298828125
"982",6418.1298828125,6418.1298828125,6418.1298828125,6418.1298828125,0,6418.1298828125
"983",6386.0400390625,6398.7998046875,6376.83984375,6398.72021484375,220595200,6398.72021484375
"984",6398.72021484375,6424.759765625,6398.1201171875,6413.8798828125,235570100,6413.8798828125
"985",6413.8798828125,6420.93017578125,6392.33984375,6407.8701171875,182079600,6407.8701171875
"986",6407.8701171875,6407.8701171875,6407.8701171875,6407.8701171875,0,6407.8701171875
"987",6467.60986328125,6470.97021484375,6430.35009765625,6441.6201171875,259214500,6441.6201171875
"988",6441.6201171875,6479.58984375,6439.83984375,6476.60009765625,287202600,6476.60009765625
"989",6476.60009765625,6497.919921875,6466.419921875,6486.41015625,284395100,6486.41015625
"990",6486.41015625,6486.41015625,6486.41015625,6486.41015625,0,6486.41015625
"991",6492.39990234375,6492.39990234375,6402.81982421875,6420.89013671875,355280000,6420.89013671875
"992",6420.89013671875,6429.39013671875,6352.27978515625,6370.16015625,333490000,6370.16015625
"993",6370.16015625,6384.7099609375,6315.27001953125,6377.990234375,294568000,6377.990234375
"994",6377.990234375,6377.990234375,6377.990234375,6377.990234375,0,6377.990234375
"995",6450.580078125,6467.8701171875,6441.02001953125,6460.5498046875,352725700,6460.5498046875
"996",6460.5498046875,6487.14990234375,6449.33984375,6466.5400390625,339946400,6466.5400390625
"997",6466.5400390625,6480.7998046875,6450.330078125,6476.85986328125,266531200,6476.85986328125
"998",6476.85986328125,6476.85986328125,6476.85986328125,6476.85986328125,0,6476.85986328125
"999",6554.77001953125,6568.990234375,6528.5400390625,6560.25,445235900,6560.25
"1000",6560.25,6628.08984375,6559.419921875,6626.0400390625,429380600,6626.0400390625
"1001",6626.0400390625,6663.5,6618.3798828125,6663.47998046875,486167800,6663.47998046875
"1002",6663.47998046875,6663.47998046875,6663.47998046875,6663.47998046875,0,6663.47998046875
"1003",6758.8701171875,6767.0498046875,6718.5400390625,6738.91015625,347454900,6738.91015625
"1004",6738.91015625,6747.7998046875,6725.919921875,6743.5498046875,293268700,6743.5498046875
"1005",6743.5498046875,6799.2900390625,6743.1201171875,6797.08984375,327036800,6797.08984375
"1006",6797.08984375,6797.08984375,6797.08984375,6797.08984375,0,6797.08984375
"1007",6802.93994140625,6834.16015625,6802.81982421875,6831.56005859375,354510100,6831.56005859375
"1008",6831.56005859375,6841.5498046875,6792.9501953125,6816.490234375,342256600,6816.490234375
"1009",6816.490234375,6830.27001953125,6791.080078125,6811.97021484375,254445800,6811.97021484375
"1010",6811.97021484375,6811.97021484375,6811.97021484375,6811.97021484375,0,6811.97021484375
"1011",6869.9501953125,6922.169921875,6869.9501953125,6904.3798828125,447569700,6904.3798828125
"1012",6904.3798828125,6979.08984375,6904.3798828125,6966.72998046875,433266600,6966.72998046875
"1013",6966.72998046875,7055.3798828125,6966.72998046875,7031.259765625,393672600,7031.259765625
"1014",7031.259765625,7031.259765625,7031.259765625,7031.259765625,0,7031.259765625
"1015",7133.08984375,7198.8701171875,7109.31005859375,7194.7001953125,443988500,7194.7001953125
"1016",7194.7001953125,7290.3798828125,7097.31982421875,7214.06005859375,680645600,7214.06005859375
"1017",7214.06005859375,7278.18994140625,7180.18017578125,7271.81982421875,443728200,7271.81982421875
"1018",7271.81982421875,7271.81982421875,7271.81982421875,7271.81982421875,0,7271.81982421875
"1019",7351.27978515625,7371.0400390625,7304.1298828125,7353.7900390625,707053500,7353.7900390625
"1020",7353.7900390625,7399.91015625,7334.47021484375,7399.8701171875,663523200,7399.8701171875
"1021",7399.8701171875,7399.8701171875,7265.31005859375,7374.919921875,550432600,7374.919921875
"1022",7374.919921875,7374.919921875,7374.919921875,7374.919921875,0,7374.919921875
"1023",7533.740234375,7549.35009765625,7498.81982421875,7539.7001953125,738367400,7539.7001953125
"1024",7539.7001953125,7576.1201171875,7506.2900390625,7521.60009765625,732631900,7521.60009765625
"1025",7521.60009765625,7587.97998046875,7521.60009765625,7567.97998046875,631593600,7567.97998046875
"1026",7567.97998046875,7567.97998046875,7567.97998046875,7567.97998046875,0,7567.97998046875
"1027",7615.68994140625,7658.43017578125,7590.6201171875,7616.009765625,1009239200,7616.009765625
"1028",7616.009765625,7616.009765625,7497.3701171875,7518.66015625,826625100,7518.66015625
"1029",7518.66015625,7575.509765625,7486.06005859375,7540.27001953125,849199100,7540.27001953125
"1030",7540.27001953125,7540.27001953125,7540.27001953125,7540.27001953125,0,7540.27001953125
"1031",7758.66015625,7824.1201171875,7736.669921875,7782.85009765625,560921900,7782.85009765625
"1032",7782.85009765625,7830.2900390625,7760.56005859375,7767.330078125,478252000,7767.330078125
"1033",7767.330078125,7797.2900390625,7722.83984375,7782.83984375,630438000,7782.83984375
"1034",7782.83984375,7782.83984375,7782.83984375,7782.83984375,0,7782.83984375
"1035",7907.41015625,7944.35986328125,7863.75,7908.2998046875,523489000,7908.2998046875
"1036",7908.2998046875,7938.75,7902.10009765625,7930.580078125,566651000,7930.580078125
"1037",7930.580078125,7940.35986328125,7886.259765625,7895.35986328125,589276100,7895.35986328125
"1038",7895.35986328125,7895.35986328125,7895.35986328125,7895.35986328125,0,7895.35986328125
"1039",7717.72021484375,7717.72021484375,7611.25,7697.7001953125,506984800,7697.7001953125
"1040",7697.7001953125,7705.7900390625,7531.6201171875,7551.8798828125,522821400,7551.8798828125
"1041",7551.8798828125,7575.97021484375,7347.43017578125,7573.27978515625,671662000,7573.27978515625
"1042",7573.27978515625,7573.27978515625,7573.27978515625,7573.27978515625,0,7573.27978515625
"1043",7348.330078125,7378.39990234375,7209.35986328125,7277.89013671875,605403400,7277.89013671875
"1044",7277.89013671875,7516.66015625,7277.89013671875,7511.72021484375,641135300,7511.72021484375
"1045",7511.72021484375,7560.58984375,7472.259765625,7513.85009765625,681824700,7513.85009765625
"1046",7513.85009765625,7513.85009765625,7513.85009765625,7513.85009765625,0,7513.85009765625
"1047",7581.16015625,7581.16015625,7498.43017578125,7525.169921875,515173100,7525.169921875
"1048",7525.169921875,7551.169921875,7471.02001953125,7512.259765625,466648600,7512.259765625
"1049",7512.259765625,7558.60986328125,7508.72998046875,7541.5,403741200,7541.5
"1050",7541.5,7541.5,7541.5,7541.5,0,7541.5
"1051",7555.77001953125,7559.75,7499.27001953125,7558.47021484375,389735300,7558.47021484375
"1052",7558.47021484375,7581.33984375,7532.77978515625,7545.27978515625,438364600,7545.27978515625
"1053",7545.27978515625,7586.5,7529.39990234375,7545.91015625,398529300,7545.91015625
"1054",7545.91015625,7545.91015625,7545.91015625,7545.91015625,0,7545.91015625
"1055",7377.60986328125,7377.60986328125,7281.60009765625,7358.8701171875,377508900,7358.8701171875
"1056",7358.8701171875,7372.18994140625,7320.0498046875,7371.419921875,295788000,7371.419921875
"1057",7371.419921875,7371.419921875,7211.2099609375,7221.5,387183900,7221.5
"1058",7221.5,7221.5,7221.5,7221.5,0,7221.5
"1059",7182.9501953125,7182.9501953125,7052.93017578125,7067.990234375,296741200,7067.990234375
"1060",7067.990234375,7113.41015625,7053.75,7104.240234375,318256600,7104.240234375
"1061",7104.240234375,7104.240234375,7005.3701171875,7099.89990234375,305868200,7099.89990234375
"1062",7099.89990234375,7099.89990234375,7099.89990234375,7099.89990234375,0,7099.89990234375
"1063",6979.5498046875,7029.35009765625,6979.5498046875,7029.35009765625,339141500,7029.35009765625
"1064",7029.35009765625,7121.75,7029.35009765625,7103.52001953125,294339700,7103.52001953125
"1065",7103.52001953125,7103.52001953125,7045.8701171875,7061.43017578125,244375900,7061.43017578125
"1066",7061.43017578125,7061.43017578125,7061.43017578125,7061.43017578125,0,7061.43017578125
"1067",6989.4501953125,7056.8798828125,6989.4501953125,7056.68017578125,244520500,7056.68017578125
"1068",7056.68017578125,7080.47021484375,7031.89990234375,7033.10986328125,354238500,7033.10986328125
"1069",7033.10986328125,7033.5498046875,6928.0400390625,6975.27001953125,329769400,6975.27001953125
"1070",6975.27001953125,6975.27001953125,6975.27001953125,6975.27001953125,0,6975.27001953125
"1071",6747.68994140625,6774.81005859375,6671.56005859375,6770.18994140625,223047000,6770.18994140625
"1072",6770.18994140625,6795.7900390625,6733.89990234375,6736.81982421875,205759700,6736.81982421875
"1073",6736.81982421875,6806.169921875,6615.97021484375,6661.259765625,261451300,6661.259765625
"1074",6661.259765625,6661.259765625,6661.259765625,6661.259765625,0,6661.259765625
"1075",6749.490234375,6830.60986328125,6749.490234375,6790.9599609375,333586500,6790.9599609375
"1076",6790.9599609375,6791.39013671875,6711.10009765625,6727.830078125,259142500,6727.830078125
"1077",6727.830078125,6770.18994140625,6726.89013671875,6744.52978515625,228411900,6744.52978515625
"1078",6744.52978515625,6744.52978515625,6744.52978515625,6744.52978515625,0,6744.52978515625
"1079",6754.22998046875,6812.830078125,6754.22998046875,6807.509765625,282925400,6807.509765625
"1080",6807.509765625,6821.8798828125,6790.240234375,6817.259765625,299664000,6817.259765625
"1081",6817.259765625,6840.8701171875,6805.81005859375,6838.0498046875,264294200,6838.0498046875
"1082",6838.0498046875,6838.0498046875,6838.0498046875,6838.0498046875,0,6838.0498046875
"1083",6745.35986328125,6753.33984375,6678.43017578125,6683.33984375,256226900,6683.33984375
"1084",6683.33984375,6719.009765625,6680.60009765625,6696.83984375,183923000,6696.83984375
"1085",6696.83984375,6704.85986328125,6543.6201171875,6585.6298828125,276952000,6585.6298828125
"1086",6585.6298828125,6585.6298828125,6585.6298828125,6585.6298828125,0,6585.6298828125
"1087",6705.490234375,6743.919921875,6692.64990234375,6742.0400390625,330338100,6742.0400390625
"1088",6742.0400390625,6907.18017578125,6742.0400390625,6885.27001953125,414795600,6885.27001953125
"1089",6885.27001953125,6889.919921875,6822.7900390625,6834.77001953125,308995200,6834.77001953125
"1090",6834.77001953125,6834.77001953125,6834.77001953125,6834.77001953125,0,6834.77001953125
"1091",6855.1298828125,6855.18017578125,6750.47998046875,6756.990234375,274032500,6756.990234375
"1092",6756.990234375,6762.10986328125,6682.16015625,6713.18017578125,293401200,6713.18017578125
"1093",6713.18017578125,6722.93017578125,6628.68994140625,6659.580078125,299840700,6659.580078125
"1094",6659.580078125,6659.580078125,6659.580078125,6659.580078125,0,6659.580078125
"1095",6662.9599609375,6681.740234375,6633.93994140625,6641.2998046875,220981700,6641.2998046875
"1096",6641.2998046875,6650.52978515625,6574.27978515625,6588.81005859375,258237900,6588.81005859375
"1097",6588.81005859375,6637.81005859375,6555.919921875,6628.259765625,212295400,6628.259765625
"1098",6628.259765625,6628.259765625,6628.259765625,6628.259765625,0,6628.259765625
"1099",6700.35986328125,6701.18994140625,6633.18017578125,6641.10009765625,199591500,6641.10009765625
"1100",6641.10009765625,6671.240234375,6627.68994140625,6670.02001953125,166820200,6670.02001953125
"1101",6670.02001953125,6675.5400390625,6649.75,6666.7998046875,180493000,6666.7998046875
"1102",6666.7998046875,6666.7998046875,6666.7998046875,6666.7998046875,0,6666.7998046875
"1103",6769.1201171875,6825.31005859375,6769.1201171875,6822.85986328125,268386400,6822.85986328125
"1104",6822.85986328125,6879.81982421875,6813.1298828125,6878.18994140625,254738700,6878.18994140625
"1105",6878.18994140625,6898.22998046875,6849.169921875,6892.6201171875,259733300,6892.6201171875
"1106",6892.6201171875,6892.6201171875,6892.6201171875,6892.6201171875,0,6892.6201171875
"1107",6945.10986328125,6958.6298828125,6933.85009765625,6943.64013671875,273935800,6943.64013671875
"1108",6943.64013671875,6967.7998046875,6943.64013671875,6961.33984375,277362100,6961.33984375
"1109",6961.33984375,6983.18994140625,6941.60009765625,6953.58984375,276554800,6953.58984375
"1110",6953.58984375,6953.58984375,6953.58984375,6953.58984375,0,6953.58984375
"1111",6995.39990234375,7002.830078125,6961.4501953125,6965.66015625,234708500,6965.66015625
"1112",6965.66015625,6980.83984375,6937.27978515625,6968.31005859375,160550200,6968.31005859375
"1113",6968.31005859375,7008.830078125,6967.14990234375,7003.7900390625,191726900,7003.7900390625
"1114",7003.7900390625,7003.7900390625,7003.7900390625,7003.7900390625,0,7003.7900390625
"1115",7003.7900390625,7003.7900390625,7003.7900390625,7003.7900390625,0,7003.7900390625
"1116",7104.18994140625,7140.7900390625,7094.81005859375,7137.85986328125,254863100,7137.85986328125
"1117",7137.85986328125,7157.83984375,7120.58984375,7137.81005859375,240472300,7137.81005859375
"1118",7137.81005859375,7142.72021484375,7122.009765625,7139.009765625,214998700,7139.009765625
